run_id,date_utc,test_type,pool,suite_version,scenario_count,romhack_commit,rom_hash,access_mode,opponent_model,action_quality,mechanics_accuracy,reasoning_quality,risk_management,calibration,weighted_score,top_move_agreement,acceptable_move_agreement,severe_blunders,mechanics_errors,state_errors,hidden_info_errors,illegal_action_errors,earliest_error_turn,wins,battles,sim_win_rate,confidence_interval,notes_artifact,next_study_target
replay_turn_pause_032_spin_vs_damage_boundary_transfer_2026_05_14,2026-05-14,replay_turn_pause,vanilla_gsc_replay,smogtours-gen2ou-852072_turns_21_34_spin_vs_damage_boundary_transfer,27,unknown,unknown,spectator_public_turn_pause_hidden_future_limited_count_screened_spikes_spin_starmie_cloyster_only,expert_replay_actual_move_weak_oracle,,,,,,,13/27,17/27,0,0,0,0,0,21,0,0,,,"docs/pokemon_mastery/quick_tests/replay_turn_pause_032_spin_vs_damage_boundary_transfer_smogtours-gen2ou-852072_2026-05-14.md","Construct poison-clock spin-loop probe: repeat Rapid Spin vs Surf KO threshold after poisoned Cloyster resets Spikes"
poison_clock_spin_loop_probe_001_2026_05_14,2026-05-14,constructed_quick_probe,vanilla_gsc_policy,poison_clock_spin_loop_probe_001,6,unknown,unknown,constructed_nonblind_policy_regression,policy_answer_key,,,,,,,6/6_action_policy_hits,6/6_branch_bundle_hits,0,0,0,0,0,,0,0,,,"docs/pokemon_mastery/quick_tests/poison_clock_spin_loop_probe_001_2026-05-14.md","Fresh replay or quick probe with unlabeled Starmie/Cloyster HP bands and one false KO range; score threshold check before Surf or Rapid Spin"
poison_clock_spin_loop_unlabeled_probe_001_2026_05_14,2026-05-14,constructed_quick_probe,vanilla_gsc_policy,poison_clock_spin_loop_unlabeled_probe_001,6,unknown,unknown,constructed_unlabeled_regression_false_ko_range,policy_answer_key,,,,,,,6/6_action_policy_hits,6/6_threshold_check_hits,0,0,0,0,0,,0,0,,,"docs/pokemon_mastery/quick_tests/poison_clock_spin_loop_unlabeled_probe_001_2026-05-14.md","Fresh replay transfer with unlabeled Starmie/Cloyster spin-loop; include false KO range and score threshold call before Surf or Rapid Spin"
replay_turn_pause_033_pressure_handoff_after_spin_2026_05_14,2026-05-14,replay_turn_pause,vanilla_gsc_replay,smogtours-gen2ou-934324_turns_15_23_36_41_46_51_pressure_handoff_after_spin,41,unknown,unknown,spectator_public_turn_pause_hidden_future_count_screened_selected_public_state_metadata_after_scoring,expert_replay_actual_move_weak_oracle,,,,,,,24/41,28/41,0,0,2,0,0,15,0,0,,,"docs/pokemon_mastery/quick_tests/replay_turn_pause_033_pressure_handoff_after_spin_smogtours-gen2ou-934324_2026-05-14.md","Construct pressure-handoff-after-spin probe: allow Spin into Zapdos pressure; reset Spikes on Resting Snorlax; cash out spent Cloyster with Explosion"
pressure_handoff_after_spin_probe_001_2026_05_14,2026-05-14,constructed_quick_probe,vanilla_gsc_policy,pressure_handoff_after_spin_probe_001,6,unknown,unknown,constructed_nonblind_policy_regression,policy_answer_key,,,,,,,6/6_action_policy_hits,6/6_branch_bundle_hits,0,0,0,0,0,,0,0,,,"docs/pokemon_mastery/quick_tests/pressure_handoff_after_spin_probe_001_2026-05-14.md","Fresh replay transfer with unlabeled Starmie hazard-control turns; score Spin-block vs allow-Spin pressure handoff vs Snorlax reset vs Cloyster Explosion cash-out"
replay_turn_pause_034_sleep_clause_wake_cashout_transfer_2026_05_14,2026-05-14,replay_turn_pause,vanilla_gsc_replay,smogtours-gen2ou-934415_turns_17_20_sleep_clause_wake_cashout_transfer,7,unknown,unknown,spectator_public_turn_pause_hidden_future_count_screened_sleep_status_one_prompt_boundary,expert_replay_actual_move_weak_oracle,,,,,,,4/7,5/7,0,0,0,0,0,17,0,0,,,"docs/pokemon_mastery/quick_tests/replay_turn_pause_034_sleep_clause_wake_cashout_transfer_smogtours-gen2ou-934415_2026-05-14.md","Fresh unlabeled Starmie/Cloyster hazard-control transfer; score pressure handoff vs spinblock/reset/cashout without lesson labels"
replay_turn_pause_035_unlabeled_hazard_cashout_transfer_2026_05_14,2026-05-14,replay_turn_pause,vanilla_gsc_replay,smogtours-gen2ou-933816_turns_13_20_unlabeled_hazard_cashout_transfer,16,unknown,unknown,spectator_public_turn_pause_hidden_future_broad_count_screened_discarded_contaminated_932611_933818,expert_replay_actual_move_weak_oracle,,,,,,,6/16,9/16,1,0,0,0,0,13,0,0,,,"docs/pokemon_mastery/quick_tests/replay_turn_pause_035_unlabeled_hazard_cashout_transfer_smogtours-gen2ou-933816_2026-05-14.md","Construct explosion-absorber resource probe: sleeping anchor vs spinner vs hazard setter, then retest low-pressure Rapid Spin windows"
explosion_absorber_resource_probe_001_2026_05_14,2026-05-14,constructed_quick_probe,vanilla_gsc_policy,explosion_absorber_resource_probe_001,6,unknown,unknown,constructed_nonblind_policy_regression,policy_answer_key,,,,,,,6/6_action_policy_hits,6/6_resource_ranking_hits,0,0,0,0,0,,0,0,,,"docs/pokemon_mastery/quick_tests/explosion_absorber_resource_probe_001_2026-05-14.md","Fresh replay at first self-KO threat; score absorber selection before reveal and low-pressure Rapid Spin window transfer"
replay_turn_pause_036_selfko_absorber_transfer_2026_05_14,2026-05-14,replay_turn_pause,vanilla_gsc_replay,smogtours-gen2ou-932597_turns_6_27_selfko_absorber_transfer,23,unknown,unknown,spectator_public_turn_pause_hidden_future_broad_count_screened_no_future_state_printed,expert_replay_actual_move_weak_oracle,,,,,,,17/23,19/23,0,0,0,0,0,13,0,0,,,"docs/pokemon_mastery/quick_tests/replay_turn_pause_036_selfko_absorber_transfer_smogtours-gen2ou-932597_2026-05-14.md","Fresh replay segment with low support Pokemon under pressure; score support vs preservation switch vs self-KO trade"
replay_turn_pause_037_low_support_pressure_2026_05_14,2026-05-14,replay_turn_pause,vanilla_gsc_replay,smogtours-gen2ou-931699_turns_14_22_51_53_low_support_pressure,24,unknown,unknown,spectator_public_turn_pause_hidden_future_broad_count_screened_no_future_state_printed_turn51_number_only,expert_replay_actual_move_weak_oracle,,,,,,,12/24,14/24,0,0,0,0,0,14,0,0,,,"docs/pokemon_mastery/quick_tests/replay_turn_pause_037_low_support_pressure_smogtours-gen2ou-931699_2026-05-14.md","Run unlabeled sleep-clause absorber probe: switch sleeper out vs Sleep Talk vs attack vs sacrifice"
replay_turn_pause_038_sleep_clause_overcorrection_2026_05_14,2026-05-14,replay_turn_pause,vanilla_gsc_replay,smogtours-gen2ou-934314_turns_32_38_sleep_clause_overcorrection,14,unknown,unknown,spectator_public_turn_pause_hidden_future_metadata_screened_excluded_grep_exposed_replays,expert_replay_actual_move_weak_oracle,,,,,,,8/14,11/14,0,0,0,0,0,32,0,0,,,"docs/pokemon_mastery/quick_tests/replay_turn_pause_038_sleep_clause_overcorrection_smogtours-gen2ou-934314_2026-05-14.md","Run unlabeled four-choice probe: slept support switch-out vs boosted sleeper stay vs Sleep Talk vs cash-out threshold"
sleep_clause_four_choice_probe_001_2026_05_14,2026-05-14,constructed_quick_probe,vanilla_gsc_policy,sleep_clause_four_choice_probe_001,8,unknown,unknown,constructed_nonblind_policy_regression,policy_answer_key,,,,,,,8/8_action_policy_hits,8/8_route_job_hits,0,0,0,0,0,,0,0,,,"docs/pokemon_mastery/quick_tests/sleep_clause_four_choice_probe_001_2026-05-14.md","Fresh replay transfer with same four-choice sleeper classification under Explosion/phaze/boost pressure"
replay_turn_pause_039_sleep_talk_pursuit_transfer_2026_05_14,2026-05-14,replay_turn_pause,vanilla_gsc_replay,smogtours-gen2ou-931710_turns_13_27_sleep_talk_pursuit_transfer,29,unknown,unknown,spectator_public_turn_pause_hidden_future_metadata_screened_excluded_recent_exposed_candidates,expert_replay_actual_move_weak_oracle,,,,,,,9/29,15/29,0,0,0,0,0,13,0,0,,,"docs/pokemon_mastery/quick_tests/replay_turn_pause_039_sleep_talk_pursuit_transfer_smogtours-gen2ou-931710_2026-05-14.md","Fresh replay segment with trap/phaze/spin branch; score whether chosen move actually covers named worst branch"
replay_turn_pause_040_branch_coverage_spin_phaze_2026_05_14,2026-05-14,replay_turn_pause,vanilla_gsc_replay,smogtours-gen2ou-931130_turns_5_20_branch_coverage_spin_phaze,32,unknown,unknown,spectator_public_turn_pause_hidden_future_route_move_metadata_screened_excluded_contaminated_934420,expert_replay_actual_move_weak_oracle,,,,,,,10/32,18/32,0,0,0,0,0,5,0,0,,,"docs/pokemon_mastery/quick_tests/replay_turn_pause_040_branch_coverage_spin_phaze_smogtours-gen2ou-931130_2026-05-14.md","Build branch-coverage regression: clean Spin, reset Spikes, Roar into spinblocker, punish Ghost, low-resource sack, priced Explosion trade"
branch_coverage_spin_phaze_probe_001_2026_05_14,2026-05-14,constructed_quick_probe,vanilla_gsc_policy,branch_coverage_spin_phaze_probe_001,6,unknown,unknown,constructed_nonblind_policy_regression,policy_answer_key,,,,,,,6/6_action_policy_hits,6/6_branch_coverage_hits,0,0,0,0,0,,0,0,,,"docs/pokemon_mastery/quick_tests/branch_coverage_spin_phaze_probe_001_2026-05-14.md","Fresh replay transfer with branch-coverage scoring; stop if named-punish-but-uncovered-action recurs twice"
replay_turn_pause_041_branch_coverage_transfer_2026_05_14,2026-05-14,replay_turn_pause,vanilla_gsc_replay,smogtours-gen2ou-931101_turns_54_60_branch_coverage_transfer,14,unknown,unknown,spectator_public_turn_pause_hidden_future_route_move_metadata_screened_excluded_contaminated_934420,expert_replay_actual_move_weak_oracle,,,,,,,5/14,8/14,0,0,0,0,0,55,0,0,,,"docs/pokemon_mastery/quick_tests/replay_turn_pause_041_branch_coverage_transfer_smogtours-gen2ou-931101_2026-05-14.md","Construct named-pivot coverage micro-probe: Snorlax pivot, Misdreavus immune pivot, Skarmory/Forretress Fire Blast pivot"
named_pivot_coverage_probe_001_2026_05_14,2026-05-14,constructed_quick_probe,vanilla_gsc_policy,named_pivot_coverage_probe_001,3,unknown,unknown,constructed_nonblind_policy_regression,policy_answer_key,,,,,,,3/3_action_policy_hits,3/3_named_pivot_coverage_hits,0,0,0,0,0,,0,0,,,"docs/pokemon_mastery/quick_tests/named_pivot_coverage_probe_001_2026-05-14.md","Fresh replay transfer with named-pivot coverage column: selected action affects pivot yes/no"
replay_turn_pause_042_named_pivot_transfer_2026_05_14,2026-05-14,replay_turn_pause,vanilla_gsc_replay,smogtours-gen2ou-931095_turns_5_11_named_pivot_transfer,14,unknown,unknown,spectator_public_turn_pause_hidden_future_route_move_metadata_screened_turn4_unscored,expert_replay_actual_move_weak_oracle,,,,,,,4/14,7/14,0,0,0,0,0,5,0,0,,,"docs/pokemon_mastery/quick_tests/replay_turn_pause_042_named_pivot_transfer_smogtours-gen2ou-931095_2026-05-14.md","Fresh four-p1-decision transfer with forced named-pivot check before reveal; if below 3/4, build stricter answer template"
replay_turn_pause_043_named_pivot_gate_transfer_2026_05_14,2026-05-14,replay_turn_pause,vanilla_gsc_replay,smogtours-gen2ou-930771_turns_5_8_named_pivot_gate_transfer,8,unknown,unknown,spectator_public_turn_pause_hidden_future_route_move_metadata_screened_four_p1_decisions,expert_replay_actual_move_weak_oracle,,,,,,,3/8,5/8,0,0,0,0,0,5,0,0,,,"docs/pokemon_mastery/quick_tests/replay_turn_pause_043_named_pivot_gate_transfer_smogtours-gen2ou-930771_2026-05-14.md","Fresh four-decision replay transfer with named-pivot gate plus active-target-still-bigger check"
replay_turn_pause_044_active_target_after_pivot_gate_2026_05_14,2026-05-14,replay_turn_pause,vanilla_gsc_replay,smogtours-gen2ou-929268_turns_3_6_active_target_after_pivot_gate,8,unknown,unknown,spectator_public_turn_pause_hidden_future_route_move_metadata_screened_turn2_quarantined,expert_replay_actual_move_weak_oracle,,,,,,,4/8,6/8,0,0,0,0,0,3,0,0,,,"docs/pokemon_mastery/quick_tests/replay_turn_pause_044_active_target_after_pivot_gate_smogtours-gen2ou-929268_2026-05-14.md","Build pivot-progress regression: double when active attack is easy to cover; stay active when setup/status improves through expected response"
pivot_progress_after_gate_probe_001_2026_05_14,2026-05-14,constructed_quick_probe,vanilla_gsc_policy,pivot_progress_after_gate_probe_001,4,unknown,unknown,constructed_nonblind_policy_regression,policy_answer_key,,,,,,,4/4_action_policy_hits,4/4_pivot_progress_classification_hits,0,0,0,0,0,,0,0,,,"docs/pokemon_mastery/quick_tests/pivot_progress_after_gate_probe_001_2026-05-14.md","Fresh replay transfer with classification column: active attack / active progress / double / route denial / side-known answer"
replay_turn_pause_045_sleep_clause_clamp_explosion_growth_2026_05_14,2026-05-14,replay_turn_pause,vanilla_gsc_replay,smogtours-gen2ou-927169_turns_13_18_sleep_clause_clamp_explosion_growth,10,unknown,unknown,spectator_public_turn_pause_hidden_future_route_move_metadata_screened_sleep_no_action_turns_unscored,expert_replay_actual_move_weak_oracle,,,,,,,6/10,7/10,0,0,0,0,0,13,0,0,,,"docs/pokemon_mastery/quick_tests/replay_turn_pause_045_sleep_clause_clamp_explosion_growth_smogtours-gen2ou-927169_2026-05-14.md","Fresh short transfer on special attacker versus special-wall pivot: direct damage vs setup/status vs double"
replay_turn_pause_046_special_wall_pivot_ladder_2026_05_14,2026-05-14,replay_turn_pause,vanilla_gsc_replay,smogtours-gen2ou-925777_turns_3_12_special_wall_pivot_ladder,20,unknown,unknown,spectator_public_turn_pause_hidden_future_route_move_metadata_screened_side_known_switches_marked,expert_replay_actual_move_weak_oracle,,,,,,,7/20,10/20,0,0,0,0,0,4,0,0,,,"docs/pokemon_mastery/quick_tests/replay_turn_pause_046_special_wall_pivot_ladder_smogtours-gen2ou-925777_2026-05-14.md","Construct pivot ladder regression: absorber double, coverage into wall, hazards before cash-out, Roar before Explosion"
special_wall_pivot_ladder_probe_001_2026_05_14,2026-05-14,constructed_quick_probe,vanilla_gsc_policy,special_wall_pivot_ladder_probe_001,4,unknown,unknown,constructed_nonblind_policy_regression,policy_answer_key,,,,,,,4/4_action_policy_hits,4/4_classification_hits,0,0,0,0,0,,0,0,,,"docs/pokemon_mastery/quick_tests/special_wall_pivot_ladder_probe_001_2026-05-14.md","Fresh replay transfer with same ladder; stop after first two misses"
replay_turn_pause_047_special_wall_pivot_ladder_transfer_2026_05_14,2026-05-14,replay_turn_pause,vanilla_gsc_replay,smogtours-gen2ou-925686_turns_2_7_special_wall_pivot_ladder_transfer,11,unknown,unknown,spectator_public_turn_pause_hidden_future_route_move_metadata_screened_stop_after_two_misses,expert_replay_actual_move_weak_oracle,,,,,,,5/11,8/11,0,0,0,0,0,5,0,0,,,"docs/pokemon_mastery/quick_tests/replay_turn_pause_047_special_wall_pivot_ladder_transfer_smogtours-gen2ou-925686_2026-05-14.md","Construct regression: Toxic before Spikes; damage before setup into pivot; coverage before Thunder into Steelix branch"
forced_switch_pivot_damage_probe_001_2026_05_14,2026-05-14,constructed_quick_probe,vanilla_gsc_policy,forced_switch_pivot_damage_probe_001,4,unknown,unknown,constructed_nonblind_policy_regression,policy_answer_key,,,,,,,4/4_action_policy_hits,4/4_classification_hits,0,0,0,0,0,,0,0,,,"docs/pokemon_mastery/quick_tests/forced_switch_pivot_damage_probe_001_2026-05-14.md","Fresh replay transfer with checklist: status before hazard; damage before setup into punishing pivot; coverage into Ground/Steel branch"
replay_turn_pause_048_hard_answer_before_status_2026_05_14,2026-05-14,replay_turn_pause,vanilla_gsc_replay,smogtours-gen2ou-924922_turns_1_3_hard_answer_before_status,6,unknown,unknown,spectator_public_turn_pause_hidden_future_route_move_metadata_screened_stop_after_two_misses,expert_replay_actual_move_weak_oracle,,,,,,,2/6,4/6,0,0,0,0,0,2,0,0,,,"docs/pokemon_mastery/quick_tests/replay_turn_pause_048_hard_answer_before_status_smogtours-gen2ou-924922_2026-05-14.md","Construct hard-answer exception regression: Skarmory before Toxic after Spikes; counter-setup before phaze if no coverage revealed"
hard_answer_before_status_probe_001_2026_05_14,2026-05-14,constructed_quick_probe,vanilla_gsc_policy,hard_answer_before_status_probe_001,3,unknown,unknown,constructed_nonblind_policy_regression,policy_answer_key,,,,,,,3/3_action_policy_hits,3/3_classification_hits,0,0,0,0,0,,0,0,,,"docs/pokemon_mastery/quick_tests/hard_answer_before_status_probe_001_2026-05-14.md","Fresh replay transfer with clean-answer exception; stop after first two misses"
replay_turn_pause_049_coverage_reveal_absorber_2026_05_14,2026-05-14,replay_turn_pause,vanilla_gsc_replay,smogtours-gen2ou-924921_turns_5_6_coverage_reveal_absorber,4,unknown,unknown,spectator_public_turn_pause_hidden_future_route_move_metadata_screened_stop_after_target_miss,expert_replay_actual_move_weak_oracle,,,,,,,1/4,2/4,0,0,0,0,0,5,0,0,,,"docs/pokemon_mastery/quick_tests/replay_turn_pause_049_coverage_reveal_absorber_smogtours-gen2ou-924921_2026-05-14.md","Construct coverage-reveal absorber regression: Fire Blast invalidates hard answer; Spikes before Explosion; sleeping absorber preserves Snorlax"
coverage_reveal_absorber_probe_001_2026_05_14,2026-05-14,constructed_quick_probe,vanilla_gsc_policy,coverage_reveal_absorber_probe_001,3,unknown,unknown,constructed_nonblind_policy_regression,policy_answer_key,,,,,,,3/3_action_policy_hits,3/3_classification_hits,0,0,0,0,0,,0,0,,,"docs/pokemon_mastery/quick_tests/coverage_reveal_absorber_probe_001_2026-05-14.md","Fresh replay transfer with clean-answer plus coverage-reveal branches"
replay_turn_pause_050_lead_trade_support_coverage_2026_05_14,2026-05-14,replay_turn_pause,vanilla_gsc_replay,smogtours-gen2ou-924499_turns_1_4_lead_trade_support_coverage,8,unknown,unknown,spectator_public_turn_pause_hidden_future_route_move_metadata_screened_species_from_public_initial_switches,expert_replay_actual_move_weak_oracle,,,,,,,2/8,4/8,0,0,0,0,0,1,0,0,,,"docs/pokemon_mastery/quick_tests/replay_turn_pause_050_lead_trade_support_coverage_smogtours-gen2ou-924499_2026-05-14.md","Fresh clean-answer plus coverage-reveal transfer with added support-mirror coverage classification"
replay_turn_pause_051_support_entry_explosion_absorber_2026_05_14,2026-05-14,replay_turn_pause,vanilla_gsc_replay,smogtours-gen2ou-923748_turns_2_4_support_entry_explosion_absorber,6,unknown,unknown,spectator_public_turn_pause_hidden_future_route_move_metadata_screened_side_known_ghost_absorber_marked,expert_replay_actual_move_weak_oracle,,,,,,,4/6,5/6,0,0,0,0,0,2,0,0,,,"docs/pokemon_mastery/quick_tests/replay_turn_pause_051_support_entry_explosion_absorber_smogtours-gen2ou-923748_2026-05-14.md","Construct support-entry / Explosion-absorber regression: support seat before hard answer; Ghost absorbs low Cloyster Explosion"
support_entry_explosion_absorber_probe_001_2026_05_14,2026-05-14,constructed_quick_probe,vanilla_gsc_policy,support_entry_explosion_absorber_probe_001,3,unknown,unknown,constructed_nonblind_policy_regression,policy_answer_key,,,,,,,3/3_action_policy_hits,3/3_classification_hits,0,0,0,0,0,,0,0,,,"docs/pokemon_mastery/quick_tests/support_entry_explosion_absorber_probe_001_2026-05-14.md","Fresh replay transfer with support-entry support-coverage and Explosion absorber classifications together"
replay_turn_pause_052_lovely_kiss_snorlax_sleep_pivot_2026_05_14,2026-05-14,replay_turn_pause,vanilla_gsc_replay,smogtours-gen2ou-923076_turns_1_9_lovely_kiss_snorlax_sleep_pivot,18,unknown,unknown,spectator_public_turn_pause_hidden_future_metadata_screened_side_known_conditionals_marked,expert_replay_actual_move_weak_oracle,,,,,,,11/18,12/18,0,0,0,0,0,1,0,0,,,"docs/pokemon_mastery/quick_tests/replay_turn_pause_052_lovely_kiss_snorlax_sleep_pivot_smogtours-gen2ou-923076_2026-05-14.md","Construct unassigned-sleep-source and Snorlax damage/recoil pricing regression"
unassigned_sleep_source_snorlax_pricing_probe_001_2026_05_14,2026-05-14,constructed_quick_probe,vanilla_gsc_policy,unassigned_sleep_source_snorlax_pricing_probe_001,4,unknown,unknown,constructed_nonblind_policy_regression,policy_answer_key,,,,,,,4/4_action_policy_hits,4/4_classification_hits,0,0,0,0,0,,0,0,,,"docs/pokemon_mastery/quick_tests/unassigned_sleep_source_snorlax_pricing_probe_001_2026-05-14.md","Fresh replay transfer focused on unassigned sleep source post-sleep doubles and damage/recoil pricing into Snorlax"
replay_turn_pause_053_curselax_phaze_cashout_2026_05_14,2026-05-14,replay_turn_pause,vanilla_gsc_replay,smogtours-gen2ou-922830_turns_1_5_7_12_curselax_phaze_cashout,22,unknown,unknown,spectator_public_turn_pause_hidden_future_metadata_screened_turn6_unscored_incomplete_freeze,expert_replay_actual_move_weak_oracle,,,,,,,11/22,15/22,0,0,0,0,0,1,0,0,,,"docs/pokemon_mastery/quick_tests/replay_turn_pause_053_curselax_phaze_cashout_smogtours-gen2ou-922830_2026-05-14.md","Construct Snorlax set-ambiguity and Toxic-to-phaze-before-Explosion regression"
snorlax_set_ambiguity_phaze_cashout_probe_001_2026_05_14,2026-05-14,constructed_quick_probe,vanilla_gsc_policy,snorlax_set_ambiguity_phaze_cashout_probe_001,5,unknown,unknown,constructed_nonblind_policy_regression,policy_answer_key,,,,,,,5/5_action_policy_hits,5/5_classification_hits,0,0,0,0,0,,0,0,,,"docs/pokemon_mastery/quick_tests/snorlax_set_ambiguity_phaze_cashout_probe_001_2026-05-14.md","Fresh replay transfer focused on Snorlax set ambiguity support status before cash-out and RestTalk inference"
replay_turn_pause_054_hazard_loop_spin_window_2026_05_14,2026-05-14,replay_turn_pause,vanilla_gsc_replay,smogtours-gen2ou-922676_turns_1_10_hazard_loop_spin_window,20,unknown,unknown,spectator_public_turn_pause_hidden_future_metadata_screened_public_pre_turn1_species_only,expert_replay_actual_move_weak_oracle,,,,,,,10/20,12/20,0,0,0,0,0,1,0,0,,,"docs/pokemon_mastery/quick_tests/replay_turn_pause_054_hazard_loop_spin_window_smogtours-gen2ou-922676_2026-05-14.md","Construct hazard-loop Spin-window regression after support-cash-out threat"
hazard_loop_spin_window_probe_001_2026_05_14,2026-05-14,constructed_quick_probe,vanilla_gsc_policy,hazard_loop_spin_window_probe_001,4,unknown,unknown,constructed_nonblind_policy_regression,policy_answer_key,,,,,,,4/4_action_policy_hits,4/4_classification_hits,0,0,0,0,0,,0,0,,,"docs/pokemon_mastery/quick_tests/hazard_loop_spin_window_probe_001_2026-05-14.md","Fresh replay transfer focused on hazard-loop Spin windows after support-cash-out threats"
replay_turn_pause_055_low_cloyster_preserve_ghost_pivot_2026_05_14,2026-05-14,replay_turn_pause,vanilla_gsc_replay,smogtours-gen2ou-922579_turns_1_6_low_cloyster_preserve_ghost_pivot,12,unknown,unknown,spectator_public_turn_pause_hidden_future_metadata_screened_public_pre_turn1_species_only,expert_replay_actual_move_weak_oracle,,,,,,,4/12,7/12,0,0,0,0,0,1,0,0,,,"docs/pokemon_mastery/quick_tests/replay_turn_pause_055_low_cloyster_preserve_ghost_pivot_smogtours-gen2ou-922579_2026-05-14.md","Construct low-support preservation before cash-out regression"
low_support_preserve_before_cashout_probe_001_2026_05_14,2026-05-14,constructed_quick_probe,vanilla_gsc_policy,low_support_preserve_before_cashout_probe_001,4,unknown,unknown,constructed_nonblind_policy_regression,policy_answer_key,,,,,,,4/4_action_policy_hits,4/4_classification_hits,0,0,0,0,0,,0,0,,,"docs/pokemon_mastery/quick_tests/low_support_preserve_before_cashout_probe_001_2026-05-14.md","Fresh replay transfer focused on low-support preservation before cash-out"
replay_turn_pause_056_immediate_route_trade_converter_2026_05_14,2026-05-14,replay_turn_pause,vanilla_gsc_replay,smogtours-gen2ou-922569_turns_1_5_immediate_route_trade_converter,9,unknown,unknown,spectator_public_turn_pause_hidden_future_metadata_screened_public_pre_turn1_species_only_turn3_p2_unscored,expert_replay_actual_move_weak_oracle,,,,,,,4/9,6/9,0,0,0,0,0,1,0,0,,,"docs/pokemon_mastery/quick_tests/replay_turn_pause_056_immediate_route_trade_converter_smogtours-gen2ou-922569_2026-05-14.md","Construct cash-out boundary regression: low-support preservation versus immediate converter-defined Explosion"
cashout_boundary_converter_probe_001_2026_05_14,2026-05-14,constructed_quick_probe,vanilla_gsc_policy,cashout_boundary_converter_probe_001,4,unknown,unknown,constructed_nonblind_policy_regression,policy_answer_key,,,,,,,4/4_action_policy_hits,4/4_classification_hits,0,0,0,0,0,,0,0,,,"docs/pokemon_mastery/quick_tests/cashout_boundary_converter_probe_001_2026-05-14.md","Fresh replay transfer on cash-out boundary low-support preservation versus immediate converter-defined Explosion"
replay_turn_pause_057_sleep_absorber_trade_handoff_2026_05_14,2026-05-14,replay_turn_pause,vanilla_gsc_replay,smogtours-gen2ou-922568_turns_1_7_sleep_absorber_trade_handoff,14,unknown,unknown,spectator_public_turn_pause_hidden_future_metadata_screened_public_pre_turn1_species_only,expert_replay_actual_move_weak_oracle,,,,,,,7/14,10/14,0,0,0,0,0,2,0,0,,,"docs/pokemon_mastery/quick_tests/replay_turn_pause_057_sleep_absorber_trade_handoff_smogtours-gen2ou-922568_2026-05-14.md","Construct mixed cash-out regression: set ambiguity sleeper preservation absorber selection and support handoff"
mixed_cashout_sleep_handoff_probe_001_2026_05_14,2026-05-14,constructed_quick_probe,vanilla_gsc_policy,mixed_cashout_sleep_handoff_probe_001,4,unknown,unknown,constructed_nonblind_policy_regression,policy_answer_key,,,,,,,4/4_action_policy_hits,4/4_classification_hits,0,0,0,0,0,,0,0,,,"docs/pokemon_mastery/quick_tests/mixed_cashout_sleep_handoff_probe_001_2026-05-14.md","Fresh replay transfer on mixed cash-out decisions set ambiguity sleeper preservation absorber selection and support handoff"
replay_turn_pause_058_rest_sleeper_handoff_2026_05_14,2026-05-14,replay_turn_pause,vanilla_gsc_replay,gen2ou-2595967411_turns_1_12_rest_sleeper_handoff,23,unknown,unknown,spectator_public_turn_pause_semi_blind_candidate_screened_keyword_presence_public_prompts,expert_replay_actual_move_weak_oracle,,,,,,,5/23,9/23,0,0,0,0,0,1,0,0,,,"docs/pokemon_mastery/quick_tests/replay_turn_pause_058_rest_sleeper_handoff_gen2ou-2595967411_2026-05-14.md","Fresh regression on voluntary-entry intent Gengar over-cash sleep/status over-script and Rest sleeper handoff"
rest_sleeper_handoff_probe_001_2026_05_14,2026-05-14,constructed_quick_probe,vanilla_gsc_policy,rest_sleeper_handoff_probe_001,3,unknown,unknown,constructed_nonblind_policy_regression,policy_answer_key,,,,,,,3/3_action_policy_hits,3/3_classification_hits,0,0,0,0,0,,0,0,,,"docs/pokemon_mastery/quick_tests/rest_sleeper_handoff_probe_001_2026-05-14.md","Transfer next to a fresh no-keyword-screen replay on voluntary-entry intent non-Explosion pressure and Rest sleeper handoff"
replay_turn_pause_059_rest_phaze_status_2026_05_14,2026-05-14,replay_turn_pause,vanilla_gsc_replay,smogtours-gen2ou-888483_turns_5_14_rest_phaze_status,18,unknown,unknown,spectator_public_turn_pause_no_keyword_screen_turns_1_4_quarantined_for_nickname_species_mapping,expert_replay_actual_move_weak_oracle,,,,,,,5/18,7/18,0,0,1,0,0,6,0,0,,,"docs/pokemon_mastery/quick_tests/replay_turn_pause_059_rest_phaze_status_smogtours-gen2ou-888483_2026-05-14.md","Phaze-loop undercommitment sleep status absorber reuse and Rest wake tracking"
phaze_loop_rest_timing_probe_001_2026_05_14,2026-05-14,constructed_quick_probe,vanilla_gsc_policy,phaze_loop_rest_timing_probe_001,4,unknown,unknown,constructed_nonblind_policy_regression,policy_answer_key,,,,,,,4/4_action_policy_hits,4/4_classification_hits,0,0,0,0,0,,0,0,,,"docs/pokemon_mastery/quick_tests/phaze_loop_rest_timing_probe_001_2026-05-14.md","Transfer next to a fresh no-keyword-screen replay using fixed species prompts on phaze-loop commitment versus first real breaker"
